dia12_utt6,0.388638248,0.596378817,0.014982935,2
dia12_utt7,0.069482219,0.772680935,0.157836846,1
dia12_utt8,0.491597913,0.47901116,0.029390926,2
dia12_utt9,0.593504493,0.39852737,0.007968138,2
dia12_utt10,0.741721575,0.23765691,0.020621515,2
dia12_utt11,0.731037192,0.232050418,0.03691239,2
dia13_utt0,0.156800603,0.3970747,0.446124698,0
dia13_utt1,0.009525839,0.988889466,0.001584696,1
dia13_utt2,0.012473847,0.97871527,0.008810884,0
dia13_utt3,3.62E-06,0.999903314,9.31E-05,1
dia14_utt0,0.003095372,0.996417674,0.000486954,1
dia14_utt1,6.14E-05,0.999928156,1.04E-05,1
dia14_utt2,0.063523537,0.862243979,0.074232483,1
dia14_utt3,0.107294596,0.644407606,0.248297798,0
dia14_utt4,0.84284323,0.156531673,0.000625097,1
dia14_utt5,0.000177304,0.998577613,0.001245083,1
dia15_utt0,0.368247288,0.583456256,0.048296456,2
dia15_utt1,0.22496688,0.731187093,0.043846027,1
dia15_utt2,0.401232184,0.548098168,0.050669648,1
dia15_utt3,0.3133345,0.672116766,0.014548734,2
dia15_utt4,0.33288121,0.655297594,0.011821196,2
dia15_utt5,0.440436465,0.503406641,0.056156894,2
dia15_utt6,0.825523198,0.134498909,0.039977893,2
dia15_utt7,0.507742523,0.478744388,0.013513089,2
dia15_utt8,0.204445929,0.778809608,0.016744463,1
dia15_utt9,0.660170468,0.324592875,0.015236657,2
dia15_utt10,0.515667833,0.474426889,0.009905278,1
dia15_utt11,0.477906173,0.506216384,0.015877443,1
dia15_utt12,0.510295514,0.458942589,0.030761897,1
dia15_utt13,0.279913163,0.699064087,0.021022749,1
dia15_utt14,0.000130477,0.999547166,0.000322357,1
dia15_utt15,0.085744585,0.273855826,0.640399588,0
dia15_utt16,0.2354943,0.740348247,0.024157453,2
dia15_utt17,0.090321759,0.900672821,0.009005419,2
dia15_utt18,0.439409241,0.177122866,0.383467893,2
dia15_utt19,0.326019401,0.655668,0.018312599,1
dia15_utt20,0.447755006,0.522545207,0.029699788,2
dia15_utt21,0.333446796,0.652853992,0.013699212,0
dia15_utt22,0.871428145,0.035831049,0.092740806,0
dia16_utt0,0.076721057,0.010752489,0.912526454,0
dia16_utt1,0.086226467,0.030870076,0.882903458,0
dia16_utt2,0.982943595,0.014080666,0.002975739,2
dia16_utt3,0.002711401,0.608299545,0.388989054,2
dia16_utt4,0.155162852,0.652276632,0.192560516,1
dia16_utt5,0.041605437,0.958148539,0.000246024,1
dia17_utt0,0.043424967,0.923560321,0.033014712,2
dia17_utt1,0.020146924,0.978567157,0.001285919,0
dia17_utt2,0.004954816,0.988806839,0.006238344,1
dia17_utt3,0.091642472,0.897761613,0.010595915,1
dia17_utt4,0.881400764,0.034673682,0.083925554,2
dia17_utt5,0.053518321,0.89852219,0.047959489,1
dia17_utt6,0.437810068,0.542377042,0.01981289,2
dia17_utt7,0.096256244,0.806451207,0.097292549,0
dia17_utt8,0.012900245,0.984750951,0.002348804,0
dia17_utt9,0.116846418,0.180933725,0.702219857,0
dia17_utt10,0.006906998,0.673793271,0.31929973,0
dia18_utt0,0.306780518,0.681559484,0.011659998,1
dia18_utt1,0.052002481,0.935438686,0.012558833,1
dia18_utt2,0.389378569,0.29092697,0.319694461,1
dia18_utt3,0.358204897,0.573142094,0.068653009,0
dia18_utt4,0.65063771,0.336025678,0.013336612,1
dia18_utt5,0.187629389,0.795572826,0.016797784,0
dia18_utt6,0.167008422,0.725087294,0.107904284,2
dia18_utt7,0.71821061,0.25527893,0.026510461,1
dia18_utt8,0.201059606,0.768407869,0.030532525,2
dia18_utt9,0.085208303,0.819504602,0.095287095,0
dia18_utt10,0.396302022,0.563950963,0.039747015,2
dia19_utt0,0.098771825,0.883629284,0.017598891,1
dia19_utt1,1.70E-05,0.999937248,4.58E-05,1
dia20_utt0,0.05140137,0.936860828,0.011737802,1
dia20_utt1,0.480927029,0.479125391,0.03994758,0
dia20_utt2,0.417942399,0.478269071,0.10378853,0
dia20_utt3,0.32355597,0.671158209,0.005285821,0
dia20_utt4,0.195269515,0.745958696,0.058771789,0
dia20_utt5,0.202033293,0.795919537,0.002047169,0
dia20_utt6,0.009043459,0.782947152,0.208009389,0
dia20_utt7,0.1858645,0.695740916,0.118394584,0
dia20_utt8,0.025725968,0.970639323,0.003634709,1
dia20_utt9,0.461138375,0.503598698,0.035262927,1
dia20_utt10,0.00500653,0.994500996,0.000492474,1
dia20_utt11,0.116635142,0.874264186,0.009100672,1
dia20_utt12,0.271185132,0.672300033,0.056514836,0
dia20_utt13,0.13207287,0.081476362,0.786450767,0
dia20_utt14,0.635821493,0.334191699,0.029986808,0
dia20_utt15,0.543552479,0.391218657,0.065228864,0
dia20_utt16,0.005547774,0.967056259,0.027395967,1
dia21_utt0,0.113821224,0.863330201,0.022848575,2
dia21_utt1,0.135614433,0.845923594,0.018461973,1
dia21_utt2,0.242301467,0.738339832,0.019358701,0
dia21_utt3,0.234028959,0.648425743,0.117545298,0
dia21_utt4,0.238642763,0.731283601,0.030073636,1
dia21_utt5,0.18860591,0.791864046,0.019530044,0
dia21_utt6,0.266062257,0.712006929,0.021930814,2
dia21_utt7,0.067074398,0.913529683,0.019395919,1
dia21_utt8,0.36283736,0.620385302,0.016777338,2
dia21_utt9,0.16889867,0.81194789,0.019153439,1
dia21_utt10,0.201418826,0.64879764,0.149783533,1
dia21_utt11,0.081191505,0.837217233,0.081591262,2
dia21_utt12,0.219967053,0.736320506,0.043712441,1
dia21_utt13,0.114836915,0.855520276,0.029642809,0
dia22_utt0,0.458209411,0.494436536,0.047354052,2
dia22_utt1,0.277260569,0.701241142,0.021498289,1
dia22_utt2,0.983394762,0.016281962,0.000323275,2
dia22_utt3,0.055477797,0.857782749,0.086739454,1
dia23_utt0,0.954605534,0.04028482,0.005109647,2
dia23_utt1,0.97487081,0.019613726,0.005515464,2
dia23_utt2,0.979485275,0.020421746,9.30E-05,2
dia23_utt3,0.03571932,0.835379422,0.128901258,0
dia23_utt4,0.512491073,0.476258091,0.011250836,1
dia23_utt5,0.002499259,0.997500226,5.15E-07,1
dia23_utt6,0.219201838,0.762987893,0.017810269,1
dia23_utt7,0.099804592,0.841778829,0.058416579,1
dia23_utt8,0.531507785,0.434440716,0.034051499,2
dia24_utt0,0.196304534,0.758548625,0.045146841,1
dia24_utt1,0.246784531,0.691224062,0.061991407,1
dia24_utt2,0.219389973,0.730959565,0.049650463,1
dia24_utt3,0.03514698,0.765672273,0.199180746,0
dia24_utt4,0.006143664,0.98255705,0.011299286,0
dia24_utt5,0.332714474,0.60156698,0.065718546,1
dia24_utt6,0.062654853,0.767482587,0.16986256,1
dia24_utt7,0.474739778,0.42571487,0.099545351,0
dia24_utt8,0.196839249,0.764841373,0.038319378,2
dia25_utt0,0.254403511,0.313558763,0.432037726,0
dia25_utt1,0.595908694,0.351255539,0.052835767,0
dia25_utt2,0.093458727,0.821926839,0.084614434,0
dia25_utt3,0.060556004,0.882338838,0.057105158,0
dia25_utt4,0.020673631,0.914825135,0.064501234,1
dia25_utt5,0.074315367,0.908262683,0.01742195,1
dia25_utt6,0.156738022,0.77160474,0.071657238,1
dia25_utt7,0.007672223,0.808848862,0.183478915,1
dia25_utt8,0.065744126,0.894547212,0.039708661,1
dia25_utt9,0.06341274,0.882703952,0.053883308,1
dia25_utt10,0.1286337,0.833422655,0.037943644,1
dia25_utt11,0.042271628,0.763452401,0.194275971,0
dia25_utt12,0.279032759,0.649511166,0.071456075,1
dia25_utt13,0.253880612,0.737167955,0.008951433,1
dia26_utt0,0.664521633,0.32484009,0.010638277,2
dia26_utt1,0.294700185,0.682987261,0.022312554,1
dia26_utt2,0.453122053,0.316595581,0.230282365,0
dia26_utt3,0.088610599,0.900496309,0.010893092,1
dia26_utt4,0.02396714,0.972346807,0.003686053,1
dia26_utt5,0.016660017,0.880486632,0.102853351,0
dia26_utt6,0.056531563,0.887304028,0.05616441,0
dia26_utt7,0.0662396,0.004008874,0.929751526,0
dia26_utt8,0.007295869,0.956452669,0.036251461,1
dia26_utt9,0.095977739,0.891906731,0.01211553,1
dia26_utt10,0.172694404,0.749020025,0.07828557,1
dia26_utt11,0.611476111,0.368046856,0.020477033,2
dia26_utt12,0.182763166,0.779493608,0.037743227,1
dia26_utt13,0.95168024,0.044975765,0.003343995,1
dia27_utt0,0.236331595,0.717457712,0.046210693,2
dia27_utt1,0.175012436,0.750555569,0.074431994,0
dia28_utt0,0.620337215,0.344450273,0.035212512,2
dia28_utt1,0.870760975,0.129216841,2.22E-05,2
dia28_utt2,0.00083694,0.314794191,0.684368869,2
dia28_utt3,0.37134785,0.500414742,0.128237408,0
dia28_utt4,0.113921361,0.86829254,0.017786099,2
dia28_utt5,0.007041334,0.991827799,0.001130868,0
dia28_utt6,0.292860169,0.647627155,0.059512676,2
dia28_utt7,0.194001487,0.786056263,0.01994225,2
dia29_utt0,0.22832723,0.743700566,0.027972204,0
dia29_utt1,0.188838094,0.789959719,0.021202187,0
dia29_utt2,0.330351554,0.626345708,0.043302738,1
dia29_utt3,0.118041832,0.858189438,0.02376873,0
dia29_utt4,0.58433418,0.385267348,0.030398472,2
dia29_utt6,0.454952513,0.519793631,0.025253856,2
dia29_utt7,0.291814688,0.671662125,0.036523187,2
dia29_utt8,0.988293603,0.011139304,0.000567093,2
dia29_utt9,0.56991327,0.401043555,0.029043176,1
dia29_utt10,0.850507724,0.130853345,0.018638931,2
dia29_utt11,0.454740181,0.504570944,0.040688875,2
dia29_utt12,0.063174499,0.864227932,0.072597569,0
dia29_utt13,0.215015018,0.750109411,0.034875571,1
dia30_utt0,0.193228334,0.741572028,0.065199638,1
dia30_utt1,0.011388085,0.84968719,0.138924726,0
dia30_utt2,0.027058718,0.951044838,0.021896444,1
dia30_utt3,0.010058962,0.983610761,0.006330277,1
dia30_utt4,0.1251409,0.843209399,0.031649701,2
dia30_utt5,0.010548484,0.868510225,0.120941291,0
dia30_utt6,0.740803627,0.144240973,0.1149554,2
dia30_utt7,0.248153628,0.690842705,0.061003667,2
dia30_utt8,0.295030524,0.689520725,0.015448751,1
dia30_utt9,0.019838694,0.970485117,0.009676189,1
dia30_utt10,0.087833137,0.874334059,0.037832804,1
dia30_utt11,0.75144511,0.214802864,0.033752026,2
dia30_utt12,0.024639932,0.937706258,0.03765381,1
dia30_utt13,0.182869974,0.790784332,0.026345694,1
dia30_utt14,0.29292454,0.646120136,0.060955324,2
dia30_utt15,0.571655773,0.373575938,0.054768289,2
dia31_utt0,0.051082981,0.9074193,0.041497719,1
dia31_utt1,0.118892631,0.874824259,0.00628311,1
dia31_utt2,0.316599834,0.663638458,0.019761707,1
dia31_utt3,0.251249031,0.720118836,0.028632133,1
dia32_utt0,0.485074773,0.513074918,0.001850309,2
dia32_utt1,0.194275707,0.782778021,0.022946273,1
dia32_utt2,0.215348511,0.77551819,0.009133299,2
dia32_utt3,0.010954452,0.987801182,0.001244366,1
dia32_utt4,0.275081342,0.713644474,0.011274184,0
dia32_utt5,0.019008417,0.980868904,0.00012268,1
dia32_utt6,0.126836441,0.790406022,0.082757537,0
dia32_utt7,0.102256423,0.025128719,0.872614858,0
dia32_utt8,0.189818615,0.783204837,0.026976547,1
dia32_utt9,0.314651074,0.641253628,0.044095298,2
dia32_utt10,0.057542383,0.847352023,0.095105594,0
dia32_utt11,0.109893737,0.438126068,0.451980195,0
dia32_utt12,0.331847427,0.641913814,0.026238758,2
dia32_utt13,0.896111343,0.103433698,0.000454959,2
dia32_utt14,0.35947645,0.621731759,0.018791791,2
dia32_utt15,0.139000846,0.849362222,0.011636933,1
dia32_utt16,0.126680377,0.854413457,0.018906166,1
dia32_utt17,0.230768491,0.725740373,0.043491137,2
dia32_utt18,0.335640206,0.644766008,0.019593786,1
dia33_utt0,0.171717141,0.823840889,0.004441969,2
dia33_utt1,0.507072466,0.31363596,0.179291574,0
dia33_utt2,0.382059868,0.540203568,0.077736564,1
dia33_utt3,0.291721612,0.677178985,0.031099403,1
dia33_utt4,0.289281546,0.654971694,0.05574676,0
dia33_utt5,0.200039974,0.744912022,0.055048004,1
dia33_utt6,0.340961399,0.583261138,0.075777463,1
dia33_utt7,0.08175955,0.906870984,0.011369466,1
dia33_utt8,0.263450786,0.718089995,0.018459219,0
dia33_utt9,0.345262273,0.619949932,0.034787795,0
dia33_utt10,0.291372288,0.687446009,0.021181704,1
dia34_utt0,0.000249262,0.998958834,0.000791903,1
dia34_utt1,0.001803982,0.997713019,0.000483,1
dia34_utt2,0.007101678,0.982179443,0.01071888,1
dia34_utt3,0.000566335,0.020907956,0.978525709,0
dia34_utt4,0.072879161,0.891454733,0.035666106,1
dia34_utt5,0.07662972,0.894543797,0.028826484,1
dia34_utt6,0.025916447,0.944814811,0.029268742,1
dia34_utt7,0.300742664,0.686479931,0.012777405,1
dia34_utt8,0.006676717,0.990011993,0.003311289,1
dia34_utt9,0.024351142,0.736699766,0.238949091,0
dia34_utt10,0.061180804,0.891189913,0.047629283,1
dia34_utt11,0.000235647,0.980380328,0.019384025,1
dia34_utt12,0.023714034,0.963019726,0.01326624,1
dia34_utt13,0.075895116,0.905215598,0.018889286,2
dia35_utt0,0.280556926,0.601338547,0.118104527,0
dia35_utt1,0.260681606,0.689131083,0.05018731,0
dia35_utt2,0.142360173,0.765084185,0.092555642,0
dia35_utt3,0.181657865,0.746029092,0.072313043,0
dia35_utt4,0.145774929,0.832304061,0.02192101,0
dia35_utt5,0.174920539,0.786794789,0.038284672,0
dia36_utt0,0.246469101,0.741564698,0.011966201,1
dia36_utt1,0.058643453,0.928709994,0.012646553,1
dia36_utt2,0.24591292,0.746285456,0.007801624,1
dia36_utt3,0.095865298,0.900092154,0.004042548,1
dia36_utt4,0.636042682,0.316234212,0.047723105,2
dia36_utt5,0.451419337,0.466207828,0.082372835,2
dia37_utt0,0.227345462,0.760511888,0.01214265,1
dia37_utt1,0.363484432,0.575757612,0.060757956,0
dia37_utt2,0.195438419,0.69501552,0.109546061,0
dia37_utt3,0.38422446,0.568700188,0.047075351,2
dia38_utt0,0.116439429,0.883040975,0.000519596,2
dia38_utt1,0.000105016,0.999130267,0.000764716,1
dia38_utt2,1.90E-06,0.003387179,0.996610918,0
dia38_utt3,0.001058777,0.99880343,0.000137793,1
dia38_utt4,0.772121805,0.226967571,0.000910623,2
dia38_utt5,0.001956104,0.998016312,2.76E-05,1
dia38_utt6,0.880165409,0.112071136,0.007763455,2
dia38_utt7,0.017603345,0.011046946,0.971349709,0
dia38_utt8,0.007041683,0.275804194,0.717154123,0
dia38_utt9,0.00107033,0.000997073,0.997932597,0
dia38_utt10,0.999995687,1.25E-09,4.31E-06,2
dia38_utt11,0.995570983,5.56E-13,0.004429017,2
dia39_utt0,0.437127029,0.539409845,0.023463126,2
dia39_utt1,0.396387463,0.478535635,0.125076902,2
dia39_utt2,0.834256192,0.158130588,0.007613221,2
dia39_utt3,0.43378637,0.562257855,0.003955776,2
dia39_utt4,0.515965451,0.478370152,0.005664398,2
dia39_utt5,0.986873035,0.013114082,1.29E-05,2
dia39_utt6,0.928039763,0.070925444,0.001034794,2
dia39_utt7,0.166757763,0.801437313,0.031804925,0
dia39_utt8,0.339444497,0.581384113,0.079171389,1
dia39_utt9,0.343907658,0.637247245,0.018845097,1
dia39_utt10,0.388469784,0.607112694,0.004417522,2
dia39_utt11,0.155493098,0.819857222,0.02464968,1
dia39_utt12,0.189731127,0.803643496,0.006625377,1
dia39_utt13,0.120484915,0.871697958,0.007817127,1
dia39_utt14,0.378945726,0.579705599,0.041348675,1
dia39_utt15,0.231273393,0.734573295,0.034153312,2
dia39_utt16,0.293591318,0.674571935,0.031836747,2
dia39_utt17,0.203185451,0.763005471,0.033809078,2
dia39_utt18,0.077926791,0.912935279,0.00913793,2
dia40_utt0,0.967881633,0.007323791,0.024794577,2
dia40_utt1,0.002155455,0.99733499,0.000509556,2
dia40_utt2,1.63E-07,0.999953587,4.62E-05,1
dia40_utt3,1.26E-05,0.998857317,0.001130057,1
dia40_utt4,0.036575223,0.953808814,0.009615964,1
dia40_utt5,0.000170542,0.999829458,2.24E-12,1
dia40_utt6,0.001945858,0.000273836,0.997780306,0
dia40_utt7,0.879165272,0.010092298,0.11074243,1
dia40_utt8,0.952161199,0.044218636,0.003620165,2
dia40_utt9,0.995895317,3.57E-06,0.00410111,2
dia40_utt10,0.014303276,0.983484307,0.002212417,1
dia40_utt11,0.232549729,0.084126457,0.683323813,2
dia40_utt12,3.37E-05,0.990314797,0.009651461,0
dia40_utt13,0.994116866,0.005633515,0.000249619,2
dia40_utt14,0.991246652,0.007777754,0.000975594,2
dia41_utt0,0.675611407,0.314734354,0.009654239,2
dia41_utt1,0.805306021,0.189015133,0.005678845,2
dia41_utt2,0.035133023,0.946387007,0.018479969,1
dia41_utt3,0.231581533,0.76557589,0.002842577,1
dia41_utt4,0.341794848,0.641444415,0.016760737,1
dia41_utt5,0.97300747,0.026942504,5.00E-05,2
dia41_utt6,0.376975589,0.611227071,0.01179734,1
dia41_utt7,0.426509428,0.551227841,0.022262731,1
dia41_utt8,0.121001065,0.878499899,0.000499036,1
dia41_utt9,0.017131251,0.980954554,0.001914194,1
dia41_utt10,0.008627905,0.990252694,0.001119402,1
dia41_utt11,0.003517933,0.996244194,0.000237873,1
dia41_utt12,0.120785014,0.869753915,0.009461071,2
dia41_utt13,0.878178786,0.107313687,0.014507527,1
dia41_utt14,0.785243683,0.198613373,0.016142944,2
dia41_utt15,0.837404373,0.159316399,0.003279228,2
dia42_utt0,0.231306982,0.754242296,0.014450722,1
dia42_utt1,0.378362817,0.608096561,0.013540621,2
dia43_utt0,0.477171254,0.496335683,0.026493063,1
dia43_utt1,0.296713555,0.680150535,0.02313591,1
dia43_utt2,0.424285252,0.570070125,0.005644623,1
dia43_utt3,0.259156134,0.7253751,0.015468765,1
dia43_utt4,0.557628158,0.429753723,0.012618119,1
dia43_utt5,0.02192278,0.977923664,0.000153556,1
dia43_utt6,0.227975822,0.767756681,0.004267497,1
dia44_utt0,0.156221,0.829689051,0.014089949,1
dia44_utt1,0.491584675,0.479358957,0.029056368,0
dia44_utt2,0.36686879,0.614126269,0.019004941,1
dia45_utt0,0.600945149,0.344339423,0.054715427,2
dia45_utt1,0.344235628,0.63418738,0.021576992,2
dia45_utt2,0.331312998,0.604914361,0.06377264,1
dia45_utt3,0.321855964,0.643929284,0.034214752,2
dia45_utt4,0.428535359,0.543927489,0.027537152,1
dia46_utt0,9.80E-06,0.9022752,0.097714995,0
dia46_utt1,0.914723839,0.02617065,0.059105512,2
dia46_utt2,0.798339295,0.173695177,0.027965528,2
dia46_utt3,0.686773038,0.279791562,0.033435401,0
dia46_utt4,0.381726722,0.439846405,0.178426873,1
dia46_utt5,0.055349373,0.936477362,0.008173265,1
dia46_utt6,0.947932397,0.047655871,0.004411733,2
dia46_utt7,0.433840524,0.491687937,0.07447154,0
dia46_utt8,0.019239066,0.000549513,0.98021142,0
dia46_utt9,0.385186772,0.283324263,0.331488965,0
dia46_utt10,0.66408486,0.330046274,0.005868866,1
dia46_utt11,0.998671722,0.000217333,0.001110945,2
dia46_utt12,0.540434367,0.416799308,0.042766325,0
dia46_utt13,0.410131645,0.525617723,0.064250632,2
dia46_utt14,0.044427974,0.800490595,0.155081431,0
dia47_utt0,0.005779594,0.961301408,0.032918998,1
dia47_utt1,0.150221241,0.778534398,0.071244362,1
dia47_utt2,0.004067323,0.974719645,0.021213032,1
dia47_utt3,0.218985378,0.777706341,0.003308281,1
dia47_utt4,0.137581887,0.759641275,0.102776838,1
dia47_utt5,4.79E-05,0.999313294,0.00063878,1
dia47_utt6,0.112875613,0.846081849,0.041042538,1
dia47_utt7,0.384513744,0.555594747,0.059891509,0
dia47_utt8,0.001673878,0.998045299,0.000280823,1
dia47_utt9,0.07163711,0.912866393,0.015496498,1
dia47_utt11,0.01964965,0.873526158,0.106824192,0
dia47_utt12,0.032843345,0.897163214,0.069993441,1
dia47_utt13,0.178636671,0.79437683,0.026986499,0
dia47_utt14,0.063805631,0.845526884,0.090667485,1
dia47_utt15,0.158646436,0.617893332,0.223460232,0
dia47_utt16,0.413965988,0.438026522,0.14800749,0
dia47_utt17,0.049901521,0.90385623,0.046242248,1
dia48_utt0,0.361247567,0.629336958,0.009415475,1
dia49_utt0,0.000533115,0.99757709,0.001889795,1
dia49_utt1,0.196924639,0.803065887,9.47E-06,1
dia49_utt2,0.128237658,0.859907764,0.011854577,2
dia49_utt3,0.474088157,0.48232924,0.043582603,0
